match_id,game_mode,account_id,moving_distance,create_time,skyler_ice_wall_destroy,booyah,pet_skill_id,damage,alok_heal_hP,icewall_use,hits,skill_ids,kills,ranking_score,vehicle_kill,medkit_use,bag_inv,vest_inv,revive_teammate_times,assists,weapon_usages,final,group_mode,avatar_id,chrono_block_damage,helmet_inv,revived_times,knock_down,match_mode,rescue_times,hp_added,icewall_destroyed_times,grenade_use,headshots,headshot_killtimes,nickname,map_id,shoots,skill_info,survival_time,team_name,killing_score,end_time,oil_kill,be_killed_time,is_win,item_nums,purchased_items,round_index,kill_times,is_dead,pet_skill_name,player_state,is_in_safe_zone,is_in_bomb_zone,revive_teammate_nums,knock_down_damage_info,skill_autoflightbomb_hit_num,skill_markicewall_damage,team_id
id1573783105806426112,1,207574814,3630.739,1664054107,0,False,1315000012,471,0,5,19,"[3206, 2706, 3806, 2806]",0,4,0,8,402,309,0,0,"[{""weapon_id"": 1, ""shoots"": 4, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""FIST""}, {""weapon_id"": 18, ""shoots"": 14, ""hits"": 8, ""headshots"": 0, ""kills"": 0, ""damage"": 261, ""weapon_name"": ""SKS""}, {""weapon_id"": 26, ""shoots"": 14, ""hits"": 3, ""headshots"": 0, ""kills"": 0, ""damage"": 148, ""weapon_name"": ""SVD""}, {""weapon_id"": 50, ""shoots"": 20, ""hits"": 8, ""headshots"": 0, ""kills"": 0, ""damage"": 55, ""weapon_name"": ""MAG7""}]",False,3,102000012,827,0,1,0,3,1,1039,0,0,0,0,ARCㅤBRAYAN7,14,48,"[{""skill_id"": 3806, ""active_count"": 1, ""skill_name"": ""Time Turner""}]",805,ARCTIC GAMING,0,1664054110,0,805,,,,,,,Dragon Glare,1,False,False,0,"[{'account_id': '11804073', 'nickname': 'JNSㅤJuan7', 'damage': 240, 'damage_type': 89, 'time_ms': 802791}]",0,0,7
id1573783105806426112,1,249931465,3446.8264,1664054107,0,False,1315000011,607,0,5,17,"[3806, 4306, 2306, 4806]",0,4,0,3,403,0,0,0,"[{""weapon_id"": 26, ""shoots"": 1, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""SVD""}, {""weapon_id"": 80, ""shoots"": 35, ""hits"": 17, ""headshots"": 0, ""kills"": 0, ""damage"": 212, ""weapon_name"": ""M4A1-x""}, {""weapon_id"": 1, ""shoots"": 3, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""FIST""}, {""weapon_id"": 23, ""shoots"": 0, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 389, ""weapon_name"": ""M79""}]",False,3,102000024,814,306,0,0,3,3,583,1,2,0,0,ARCㅤVXRUZ,14,36,"[{""skill_id"": 3806, ""active_count"": 3, ""skill_name"": ""Time Turner""}]",792,ARCTIC GAMING,0,1664054110,0,792,,,,,,,Helping Hand,1,False,False,0,"[{'account_id': '10179456', 'nickname': 'NEㅤCURRYㅤF', 'damage': 155, 'damage_type': 45, 'time_ms': 785565}, {'account_id': '10179456', 'nickname': 'NEㅤCURRYㅤF', 'damage': 21, 'damage_type': 121, 'time_ms': 786390}, {'account_id': '10179456', 'nickname': 'NEㅤCURRYㅤF', 'damage': 21, 'damage_type': 121, 'time_ms': 786456}, {'account_id': '10179456', 'nickname': 'NEㅤCURRYㅤF', 'damage': 15, 'damage_type': 121, 'time_ms': 786522}]",0,0,7
id1573783105806426112,1,137684990,3161.7588,1664054107,0,False,1315000008,195,0,4,6,"[3206, 5706, 3806, 2706]",0,4,0,2,402,302,0,0,"[{""weapon_id"": 48, ""shoots"": 25, ""hits"": 6, ""headshots"": 0, ""kills"": 0, ""damage"": 194, ""weapon_name"": ""M21A5""}, {""weapon_id"": 1, ""shoots"": 3, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""FIST""}]",False,3,102000012,0,304,1,0,3,0,319,0,0,0,0,ARCㅤPROFE7,14,25,"[{""skill_id"": 3806, ""active_count"": 1, ""skill_name"": ""Time Turner""}]",806,ARCTIC GAMING,0,1664054110,0,806,,,,,,,Skyline Spree,1,False,False,0,"[{'account_id': '11804073', 'nickname': 'JNSㅤJuan7', 'damage': 50, 'damage_type': 89, 'time_ms': 801240}, {'account_id': '279020080', 'nickname': 'LEVㅤPANICKKK', 'damage': 91, 'damage_type': 26, 'time_ms': 802956}, {'account_id': '324871186', 'nickname': 'LEVㅤKlossX', 'damage': 35, 'damage_type': 14, 'time_ms': 803418}, {'account_id': '324871186', 'nickname': 'LEVㅤKlossX', 'damage': 35, 'damage_type': 14, 'time_ms': 803913}]",0,0,7
id1573783105806426112,1,81636989,2988.3643,1664054107,0,False,1315000009,855,0,3,7,"[2706, 2606, 3206, 1106]",0,4,0,9,403,303,2,0,"[{""weapon_id"": 45, ""shoots"": 13, ""hits"": 7, ""headshots"": 1, ""kills"": 0, ""damage"": 853, ""weapon_name"": ""BLT""}]",False,3,102000017,0,306,0,2,3,0,1073,0,0,1,0,ARCㅤCESARㅤLㅤ,14,13,[],897,ARCTIC GAMING,0,1664054110,0,897,,,,,,,Smooth Gloo,1,False,False,2,[],0,0,7
id1573783105806426112,1,146302793,4666.298,1664054107,0,False,1315000009,263,0,8,17,"[3206, 3806, 606, 2806]",0,2,0,1,403,303,0,0,"[{""weapon_id"": 82, ""shoots"": 18, ""hits"": 8, ""headshots"": 0, ""kills"": 0, ""damage"": 112, ""weapon_name"": ""M4A1-z""}, {""weapon_id"": 15, ""shoots"": 13, ""hits"": 9, ""headshots"": 1, ""kills"": 0, ""damage"": 148, ""weapon_name"": ""MP40""}, {""weapon_id"": 93, ""shoots"": 0, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""Treatment Pistol""}]",False,3,102000012,264,305,0,0,3,1,457,0,0,1,0,ESGㅤTIKI444,14,31,"[{""skill_id"": 3806, ""active_count"": 1, ""skill_name"": ""Time Turner""}]",731,ESTORM,1,1664054110,0,731,,,,,,,Smooth Gloo,1,False,False,0,"[{'account_id': '11684405', 'nickname': 'QEㅤBloqXL', 'damage': 10, 'damage_type': 54, 'time_ms': 723888}, {'account_id': '11684405', 'nickname': 'QEㅤBloqXL', 'damage': 12, 'damage_type': 54, 'time_ms': 724119}, {'account_id': '11684405', 'nickname': 'QEㅤBloqXL', 'damage': 12, 'damage_type': 54, 'time_ms': 724317}, {'account_id': '11684405', 'nickname': 'QEㅤBloqXL', 'damage': 10, 'damage_type': 54, 'time_ms': 724317}, {'account_id': '291645461', 'nickname': 'QEㅤNaruXL', 'damage': 10, 'damage_type': 50, 'time_ms': 724449}, {'account_id': '291645461', 'nickname': 'QEㅤNaruXL', 'damage': 10, 'damage_type': 50, 'time_ms': 724449}, {'account_id': '291645461', 'nickname': 'QEㅤNaruXL', 'damage': 12, 'damage_type': 50, 'time_ms': 724449}, {'account_id': '291645461', 'nickname': 'QEㅤNaruXL', 'damage': 12, 'damage_type': 50, 'time_ms': 724449}, {'account_id': '11684405', 'nickname': 'QEㅤBloqXL', 'damage': 12, 'damage_type': 54, 'time_ms': 724515}, {'account_id': '146302793', 'nickname': 'ESGㅤTIKI444', 'damage': 4, 'damage_type': -1, 'time_ms': 725835}, {'account_id': '291645461', 'nickname': 'QEㅤNaruXL', 'damage': 9, 'damage_type': 50, 'time_ms': 726198}, {'account_id': '291645461', 'nickname': 'QEㅤNaruXL', 'damage': 9, 'damage_type': 50, 'time_ms': 726198}, {'account_id': '291645461', 'nickname': 'QEㅤNaruXL', 'damage': 9, 'damage_type': 50, 'time_ms': 726198}, {'account_id': '291645461', 'nickname': 'QEㅤNaruXL', 'damage': 9, 'damage_type': 50, 'time_ms': 726198}, {'account_id': '291645461', 'nickname': 'QEㅤNaruXL', 'damage': 9, 'damage_type': 50, 'time_ms': 726528}]",0,0,2
id1573783105806426112,1,47986294,4394.212,1664054107,0,False,1315000011,71,0,4,4,"[2306, 2606, 4806, 4206]",0,2,0,0,403,303,0,1,"[{""weapon_id"": 180, ""shoots"": 8, ""hits"": 4, ""headshots"": 0, ""kills"": 0, ""damage"": 69, ""weapon_name"": ""SCAR-III""}, {""weapon_id"": 1, ""shoots"": 2, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""FIST""}]",False,3,102000016,0,306,0,0,3,0,246,0,2,0,0,ESGㅤStiward!,14,8,"[{""skill_id"": 2606, ""active_count"": 1, ""skill_name"": ""Painted Refuge""}]",710,ESTORM,1,1664054110,0,710,,,,,,,Helping Hand,1,False,False,0,"[{'account_id': '176199141', 'nickname': 'QEㅤAlgaXL', 'damage': 0, 'damage_type': 617, 'time_ms': 705606}, {'account_id': '379223932', 'nickname': 'NEㅤMaxii7', 'damage': 30, 'damage_type': 89, 'time_ms': 707025}]",0,0,2
id1573783105806426112,1,38435110,4767.471,1664054107,0,False,1315000012,150,0,7,1,"[3806, 606, 5706, 3206]",1,2,0,0,403,309,0,0,"[{""weapon_id"": 4, ""shoots"": 3, ""hits"": 1, ""headshots"": 0, ""kills"": 1, ""damage"": 150, ""weapon_name"": ""AWM""}, {""weapon_id"": 7, ""shoots"": 2, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""UMP""}, {""weapon_id"": 93, ""shoots"": 0, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""Treatment Pistol""}]",False,3,102000024,828,306,0,1,3,0,173,0,0,0,0,ESGㅤomxRRR!,14,5,"[{""skill_id"": 3806, ""active_count"": 1, ""skill_name"": ""Time Turner""}]",731,ESTORM,1,1664054110,0,731,,,,,,,Dragon Glare,1,False,False,0,[],0,0,2
id1573783105806426112,1,130684430,4183.79,1664054107,0,False,1315000008,95,0,8,6,"[3206, 2706, 4206, 4006]",0,2,0,1,403,0,0,0,"[{""weapon_id"": 27, ""shoots"": 1, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""BASEBALLPOLE""}, {""weapon_id"": 57, ""shoots"": 20, ""hits"": 6, ""headshots"": 0, ""kills"": 0, ""damage"": 94, ""weapon_name"": ""AR15""}, {""weapon_id"": 19, ""shoots"": 5, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""M249""}, {""weapon_id"": 93, ""shoots"": 0, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""Treatment Pistol""}]",False,3,102000012,0,306,0,0,3,0,505,0,1,0,0,ESGㅤTRIPLEㅤM,14,25,[],731,ESTORM,1,1664054110,0,731,,,,,,,Skyline Spree,1,False,False,0,"[{'account_id': '291645461', 'nickname': 'QEㅤNaruXL', 'damage': 88, 'damage_type': 601, 'time_ms': 717354}, {'account_id': '291645461', 'nickname': 'QEㅤNaruXL', 'damage': 155, 'damage_type': 601, 'time_ms': 720885}]",0,0,2
id1573783105806426112,1,29794143,4960.205,1664054107,0,False,1315000008,0,0,3,0,"[1806, 4306, 4806, 606]",0,5,0,1,402,309,0,0,[],False,3,102000013,0,306,1,0,3,0,103,0,0,0,0,GDPㅤGodКarma,14,0,[],896,GODS PLAN,0,1664054110,0,896,,,,,,,Skyline Spree,1,False,False,0,"[{'account_id': '157030833', 'nickname': 'JNSㅤTortuㅤD', 'damage': 37, 'damage_type': 89, 'time_ms': 893475}, {'account_id': '25619186', 'nickname': 'JNSㅤҳ̸LeoC.', 'damage': 77, 'damage_type': 89, 'time_ms': 893838}]",0,0,10
id1573783105806426112,1,473428667,4444.705,1664054107,0,False,1315000009,0,0,0,0,"[3206, 5706, 3806, 606]",0,5,0,3,402,303,2,0,"[{""weapon_id"": 16, ""shoots"": 1, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""CHANGUO""}]",False,3,102000012,0,306,0,0,3,0,540,0,0,0,0,GDPㅤPURGAㅤ!!,14,0,[],809,GODS PLAN,0,1664054110,0,809,,,,,,,Smooth Gloo,1,False,False,2,"[{'account_id': '473428667', 'nickname': 'GDPㅤPURGAㅤ!!', 'damage': 24, 'damage_type': -1, 'time_ms': 800514}, {'account_id': '473428667', 'nickname': 'GDPㅤPURGAㅤ!!', 'damage': 24, 'damage_type': -1, 'time_ms': 801537}, {'account_id': '473428667', 'nickname': 'GDPㅤPURGAㅤ!!', 'damage': 24, 'damage_type': -1, 'time_ms': 802560}, {'account_id': '473428667', 'nickname': 'GDPㅤPURGAㅤ!!', 'damage': 24, 'damage_type': -1, 'time_ms': 803583}, {'account_id': '473428667', 'nickname': 'GDPㅤPURGAㅤ!!', 'damage': 24, 'damage_type': -1, 'time_ms': 804606}]",0,0,10
