match_id,game_mode,account_id,moving_distance,create_time,skyler_ice_wall_destroy,booyah,pet_skill_id,damage,alok_heal_hP,icewall_use,hits,skill_ids,kills,ranking_score,vehicle_kill,medkit_use,bag_inv,vest_inv,revive_teammate_times,assists,weapon_usages,final,group_mode,avatar_id,chrono_block_damage,helmet_inv,revived_times,knock_down,match_mode,rescue_times,hp_added,icewall_destroyed_times,grenade_use,headshots,headshot_killtimes,nickname,map_id,shoots,skill_info,survival_time,team_name,killing_score,end_time,oil_kill,be_killed_time,is_win,item_nums,purchased_items,round_index,kill_times,is_dead,pet_skill_name,player_state,is_in_safe_zone,is_in_bomb_zone,revive_teammate_nums,knock_down_damage_info,skill_autoflightbomb_hit_num,skill_markicewall_damage,team_id
id1573756340476207104,1,137684990,4207.6255,1664047725,0,False,1315000008,980,0,6,43,"[3206, 5706, 3806, 2706]",1,0,0,4,402,303,1,3,"[{""weapon_id"": 74, ""shoots"": 19, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""G36""}, {""weapon_id"": 49, ""shoots"": 28, ""hits"": 21, ""headshots"": 1, ""kills"": 0, ""damage"": 326, ""weapon_name"": ""VECTOR""}, {""weapon_id"": 150, ""shoots"": 64, ""hits"": 15, ""headshots"": 1, ""kills"": 1, ""damage"": 441, ""weapon_name"": ""PP19""}, {""weapon_id"": 81, ""shoots"": 20, ""hits"": 7, ""headshots"": 0, ""kills"": 0, ""damage"": 207, ""weapon_name"": ""M4A1-y""}, {""weapon_id"": 93, ""shoots"": 0, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""Treatment Pistol""}]",False,3,102000012,344,305,0,1,3,2,623,1,1,2,1,ARCㅤPROFE7,14,131,"[{""skill_id"": 3806, ""active_count"": 3, ""skill_name"": ""Time Turner""}]",618,ARCTIC GAMING,6,1664047728,0,618,,,,,,,Skyline Spree,1,False,False,1,"[{'account_id': '379223932', 'nickname': 'NEㅤMaxii7', 'damage': 15, 'damage_type': 88, 'time_ms': 199749}, {'account_id': '69185934', 'nickname': 'NEㅤYECOLㅤGOD', 'damage': 15, 'damage_type': 88, 'time_ms': 199749}, {'account_id': '379223932', 'nickname': 'NEㅤMaxii7', 'damage': 92, 'damage_type': 88, 'time_ms': 200112}, {'account_id': '379223932', 'nickname': 'NEㅤMaxii7', 'damage': 96, 'damage_type': 88, 'time_ms': 200211}]",0,0,7
id1573756340476207104,1,207574814,3353.689,1664047725,0,False,1315000012,377,0,2,9,"[3206, 2706, 3806, 2806]",0,0,0,2,402,301,0,1,"[{""weapon_id"": 7, ""shoots"": 29, ""hits"": 5, ""headshots"": 2, ""kills"": 0, ""damage"": 214, ""weapon_name"": ""UMP""}, {""weapon_id"": 88, ""shoots"": 1, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""MAC10""}, {""weapon_id"": 48, ""shoots"": 15, ""hits"": 4, ""headshots"": 0, ""kills"": 0, ""damage"": 160, ""weapon_name"": ""M21A5""}]",False,3,102000012,144,305,1,0,3,0,190,0,0,2,0,ARCㅤBRAYAN7,14,45,"[{""skill_id"": 3806, ""active_count"": 1, ""skill_name"": ""Time Turner""}]",469,ARCTIC GAMING,6,1664047728,0,469,,,,,,,Dragon Glare,1,False,False,0,"[{'account_id': '207574814', 'nickname': 'ARCㅤBRAYAN7', 'damage': 2, 'damage_type': -1, 'time_ms': 458832}, {'account_id': '207574814', 'nickname': 'ARCㅤBRAYAN7', 'damage': 2, 'damage_type': -1, 'time_ms': 459855}, {'account_id': '207574814', 'nickname': 'ARCㅤBRAYAN7', 'damage': 2, 'damage_type': -1, 'time_ms': 460878}, {'account_id': '207574814', 'nickname': 'ARCㅤBRAYAN7', 'damage': 2, 'damage_type': -1, 'time_ms': 461901}, {'account_id': '1691979368', 'nickname': 'JNSㅤCarlxsHg', 'damage': 86, 'damage_type': 178, 'time_ms': 462858}, {'account_id': '207574814', 'nickname': 'ARCㅤBRAYAN7', 'damage': 2, 'damage_type': -1, 'time_ms': 462924}, {'account_id': '1691979368', 'nickname': 'JNSㅤCarlxsHg', 'damage': 121, 'damage_type': 178, 'time_ms': 463023}]",0,0,7
id1573756340476207104,1,249931465,3539.3132,1664047725,0,False,1315000011,878,0,2,33,"[3806, 4306, 2306, 4806]",3,0,0,2,401,301,0,1,"[{""weapon_id"": 88, ""shoots"": 97, ""hits"": 8, ""headshots"": 1, ""kills"": 0, ""damage"": 212, ""weapon_name"": ""MAC10""}, {""weapon_id"": 46, ""shoots"": 48, ""hits"": 10, ""headshots"": 0, ""kills"": 1, ""damage"": 169, ""weapon_name"": ""AUG""}, {""weapon_id"": 15, ""shoots"": 28, ""hits"": 15, ""headshots"": 0, ""kills"": 0, ""damage"": 161, ""weapon_name"": ""MP40""}, {""weapon_id"": 601, ""shoots"": 0, ""hits"": 0, ""headshots"": 0, ""kills"": 2, ""damage"": 329, ""weapon_name"": ""Grenade""}]",False,3,102000024,792,304,1,3,3,0,275,0,2,1,0,ARCㅤVXRUZ,14,173,"[{""skill_id"": 3806, ""active_count"": 2, ""skill_name"": ""Time Turner""}]",472,ARCTIC GAMING,6,1664047728,0,472,,,,,,,Helping Hand,1,False,False,0,"[{'account_id': '249931465', 'nickname': 'ARCㅤVXRUZ', 'damage': 2, 'damage_type': -1, 'time_ms': 464970}, {'account_id': '1691979368', 'nickname': 'JNSㅤCarlxsHg', 'damage': 23, 'damage_type': 178, 'time_ms': 465300}, {'account_id': '249931465', 'nickname': 'ARCㅤVXRUZ', 'damage': 2, 'damage_type': -1, 'time_ms': 465993}, {'account_id': '1691979368', 'nickname': 'JNSㅤCarlxsHg', 'damage': 23, 'damage_type': 178, 'time_ms': 466983}, {'account_id': '249931465', 'nickname': 'ARCㅤVXRUZ', 'damage': 2, 'damage_type': -1, 'time_ms': 467016}, {'account_id': '1691979368', 'nickname': 'JNSㅤCarlxsHg', 'damage': 23, 'damage_type': 178, 'time_ms': 467148}, {'account_id': '1691979368', 'nickname': 'JNSㅤCarlxsHg', 'damage': 22, 'damage_type': 178, 'time_ms': 467280}, {'account_id': '249931465', 'nickname': 'ARCㅤVXRUZ', 'damage': 2, 'damage_type': -1, 'time_ms': 468039}, {'account_id': '249931465', 'nickname': 'ARCㅤVXRUZ', 'damage': 2, 'damage_type': -1, 'time_ms': 469062}, {'account_id': '1691979368', 'nickname': 'JNSㅤCarlxsHg', 'damage': 23, 'damage_type': 178, 'time_ms': 469227}, {'account_id': '1691979368', 'nickname': 'JNSㅤCarlxsHg', 'damage': 23, 'damage_type': 178, 'time_ms': 469392}]",0,0,7
id1573756340476207104,1,81636989,3310.085,1664047725,0,False,1315000009,1230,0,6,40,"[2706, 2606, 3206, 1106]",2,0,0,4,402,0,1,0,"[{""weapon_id"": 74, ""shoots"": 21, ""hits"": 9, ""headshots"": 3, ""kills"": 0, ""damage"": 554, ""weapon_name"": ""G36""}, {""weapon_id"": 48, ""shoots"": 12, ""hits"": 3, ""headshots"": 1, ""kills"": 1, ""damage"": 364, ""weapon_name"": ""M21A5""}, {""weapon_id"": 1, ""shoots"": 1, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""FIST""}, {""weapon_id"": 29, ""shoots"": 168, ""hits"": 28, ""headshots"": 0, ""kills"": 1, ""damage"": 304, ""weapon_name"": ""SPAS12""}]",False,3,102000017,0,0,0,5,3,1,950,1,0,4,1,ARCㅤCESARㅤLㅤ,14,201,"[{""skill_id"": 2606, ""active_count"": 1, ""skill_name"": ""Painted Refuge""}]",441,ARCTIC GAMING,6,1664047728,0,441,,,,,,,Smooth Gloo,1,False,False,1,"[{'account_id': '81636989', 'nickname': 'ARCㅤCESARㅤLㅤ', 'damage': 2, 'damage_type': -1, 'time_ms': 434280}, {'account_id': '81636989', 'nickname': 'ARCㅤCESARㅤLㅤ', 'damage': 2, 'damage_type': -1, 'time_ms': 435303}, {'account_id': '81636989', 'nickname': 'ARCㅤCESARㅤLㅤ', 'damage': 2, 'damage_type': -1, 'time_ms': 436326}, {'account_id': '81636989', 'nickname': 'ARCㅤCESARㅤLㅤ', 'damage': 2, 'damage_type': -1, 'time_ms': 437349}, {'account_id': '221886835', 'nickname': 'RHRㅤLEMUSㅤ16', 'damage': 277, 'damage_type': 89, 'time_ms': 438273}]",0,0,7
id1573756340476207104,1,130684430,4183.7646,1664047725,1,True,1315000008,1616,0,3,51,"[3206, 2706, 606, 4006]",4,12,0,0,0,0,0,1,"[{""weapon_id"": 18, ""shoots"": 104, ""hits"": 29, ""headshots"": 1, ""kills"": 3, ""damage"": 1193, ""weapon_name"": ""SKS""}, {""weapon_id"": 88, ""shoots"": 67, ""hits"": 22, ""headshots"": 0, ""kills"": 1, ""damage"": 334, ""weapon_name"": ""MAC10""}]",False,3,102000012,0,0,0,4,3,0,417,2,1,1,1,ESGㅤTRIPLEㅤM,14,171,"[{""skill_id"": 4006, ""active_count"": 1, ""skill_name"": ""Riptide Rhythm""}]",1041,ESTORM,9,1664047728,0,0,,,,,,,Skyline Spree,2,False,False,0,"[{'account_id': '130684430', 'nickname': 'ESGㅤTRIPLEㅤM', 'damage': 32, 'damage_type': -1, 'time_ms': 1037850}, {'account_id': '130684430', 'nickname': 'ESGㅤTRIPLEㅤM', 'damage': 32, 'damage_type': -1, 'time_ms': 1038873}, {'account_id': '130684430', 'nickname': 'ESGㅤTRIPLEㅤM', 'damage': 32, 'damage_type': -1, 'time_ms': 1039896}, {'account_id': '130684430', 'nickname': 'ESGㅤTRIPLEㅤM', 'damage': 58, 'damage_type': -1, 'time_ms': 1040919}]",0,0,1
id1573756340476207104,1,146302793,4538.8394,1664047725,0,True,1315000009,1761,0,2,26,"[3206, 3806, 606, 2806]",2,12,0,2,0,0,0,3,"[{""weapon_id"": 48, ""shoots"": 97, ""hits"": 20, ""headshots"": 3, ""kills"": 2, ""damage"": 1522, ""weapon_name"": ""M21A5""}, {""weapon_id"": 86, ""shoots"": 56, ""hits"": 6, ""headshots"": 0, ""kills"": 0, ""damage"": 234, ""weapon_name"": ""CHARGESHOT""}, {""weapon_id"": 93, ""shoots"": 0, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""Treatment Pistol""}]",False,3,102000012,54,0,0,2,3,0,479,1,2,3,1,ESGㅤTIKI444,14,153,"[{""skill_id"": 3806, ""active_count"": 2, ""skill_name"": ""Time Turner""}]",1041,ESTORM,9,1664047728,0,0,,,,,,,Smooth Gloo,0,False,False,0,[],0,0,1
id1573756340476207104,1,38435110,4048.4336,1664047725,0,True,1315000009,1293,0,0,17,"[3806, 606, 5706, 3206]",1,12,0,1,0,0,0,4,"[{""weapon_id"": 50, ""shoots"": 36, ""hits"": 8, ""headshots"": 0, ""kills"": 0, ""damage"": 83, ""weapon_name"": ""MAG7""}, {""weapon_id"": 4, ""shoots"": 29, ""hits"": 9, ""headshots"": 0, ""kills"": 1, ""damage"": 1209, ""weapon_name"": ""AWM""}, {""weapon_id"": 93, ""shoots"": 0, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""Treatment Pistol""}]",False,3,102000024,216,0,0,1,3,0,235,0,0,0,0,ESGㅤomxRRR!,14,65,"[{""skill_id"": 3806, ""active_count"": 2, ""skill_name"": ""Time Turner""}]",1041,ESTORM,9,1664047728,0,0,,,,,,,Smooth Gloo,2,False,False,0,"[{'account_id': '38435110', 'nickname': 'ESGㅤomxRRR!', 'damage': 32, 'damage_type': -1, 'time_ms': 1038873}, {'account_id': '38435110', 'nickname': 'ESGㅤomxRRR!', 'damage': 32, 'damage_type': -1, 'time_ms': 1039896}, {'account_id': '38435110', 'nickname': 'ESGㅤomxRRR!', 'damage': 50, 'damage_type': -1, 'time_ms': 1040919}]",0,0,1
id1573756340476207104,1,47986294,4210.4414,1664047725,0,True,1315000011,1408,0,1,45,"[2306, 2606, 4806, 606]",2,12,0,0,0,0,0,3,"[{""weapon_id"": 1, ""shoots"": 1, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""FIST""}, {""weapon_id"": 74, ""shoots"": 9, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""G36""}, {""weapon_id"": 26, ""shoots"": 61, ""hits"": 16, ""headshots"": 0, ""kills"": 1, ""damage"": 926, ""weapon_name"": ""SVD""}, {""weapon_id"": 50, ""shoots"": 84, ""hits"": 29, ""headshots"": 0, ""kills"": 1, ""damage"": 279, ""weapon_name"": ""MAG7""}, {""weapon_id"": 601, ""shoots"": 0, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 195, ""weapon_name"": ""Grenade""}]",False,3,102000016,0,0,0,1,3,0,142,0,3,0,0,ESGㅤStiward!,14,154,"[{""skill_id"": 2606, ""active_count"": 1, ""skill_name"": ""Painted Refuge""}]",1041,ESTORM,9,1664047728,0,0,,,,,,,Helping Hand,2,False,False,0,"[{'account_id': '47986294', 'nickname': 'ESGㅤStiward!', 'damage': 32, 'damage_type': -1, 'time_ms': 1037850}, {'account_id': '47986294', 'nickname': 'ESGㅤStiward!', 'damage': 32, 'damage_type': -1, 'time_ms': 1038873}, {'account_id': '47986294', 'nickname': 'ESGㅤStiward!', 'damage': 32, 'damage_type': -1, 'time_ms': 1039896}, {'account_id': '47986294', 'nickname': 'ESGㅤStiward!', 'damage': 58, 'damage_type': -1, 'time_ms': 1040919}]",0,0,1
id1573756340476207104,1,29794143,5805.3755,1664047725,0,False,1315000008,170,0,3,1,"[1806, 4306, 4806, 606]",0,8,0,0,403,303,0,0,"[{""weapon_id"": 16, ""shoots"": 1, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""CHANGUO""}, {""weapon_id"": 4, ""shoots"": 2, ""hits"": 1, ""headshots"": 0, ""kills"": 0, ""damage"": 165, ""weapon_name"": ""AWM""}, {""weapon_id"": 45, ""shoots"": 1, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""BLT""}, {""weapon_id"": 13, ""shoots"": 1, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""VSS""}, {""weapon_id"": 14, ""shoots"": 2, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""GROZA""}]",False,3,102000013,0,304,1,0,3,0,112,0,6,0,0,GDPㅤGodКarma,14,6,[],1026,GODS PLAN,4,1664047728,0,1026,,,,,,,Skyline Spree,1,False,False,0,"[{'account_id': '236000875', 'nickname': 'QEㅤTATOKING', 'damage': 20, 'damage_type': 14, 'time_ms': 1005543}, {'account_id': '236000875', 'nickname': 'QEㅤTATOKING', 'damage': 22, 'damage_type': 14, 'time_ms': 1005741}, {'account_id': '236000875', 'nickname': 'QEㅤTATOKING', 'damage': 22, 'damage_type': 14, 'time_ms': 1005906}, {'account_id': '236000875', 'nickname': 'QEㅤTATOKING', 'damage': 23, 'damage_type': 14, 'time_ms': 1006071}, {'account_id': '236000875', 'nickname': 'QEㅤTATOKING', 'damage': 27, 'damage_type': 14, 'time_ms': 1006236}, {'account_id': '236000875', 'nickname': 'QEㅤTATOKING', 'damage': 26, 'damage_type': 14, 'time_ms': 1007952}, {'account_id': '236000875', 'nickname': 'QEㅤTATOKING', 'damage': 28, 'damage_type': 14, 'time_ms': 1008117}, {'account_id': '6612470391', 'nickname': 'QEㅤLopesXL', 'damage': 128, 'damage_type': 45, 'time_ms': 1008183}]",0,0,5
id1573756340476207104,1,473428667,5711.8477,1664047725,0,False,1315000009,735,0,5,38,"[3206, 5706, 3806, 606]",2,8,0,1,403,302,0,1,"[{""weapon_id"": 126, ""shoots"": 30, ""hits"": 7, ""headshots"": 0, ""kills"": 0, ""damage"": 139, ""weapon_name"": ""GoldM14-II""}, {""weapon_id"": 86, ""shoots"": 144, ""hits"": 31, ""headshots"": 3, ""kills"": 2, ""damage"": 593, ""weapon_name"": ""CHARGESHOT""}, {""weapon_id"": 93, ""shoots"": 0, ""hits"": 0, ""headshots"": 0, ""kills"": 0, ""damage"": 0, ""weapon_name"": ""Treatment Pistol""}]",False,3,102000012,314,306,0,2,3,0,447,2,0,3,0,GDPㅤPURGAㅤ!!,14,174,"[{""skill_id"": 3806, ""active_count"": 1, ""skill_name"": ""Time Turner""}]",1035,GODS PLAN,4,1664047728,0,1035,,,,,,,Smooth Gloo,1,False,False,0,[],0,0,5
